target_id	length	eff_length	est_counts	tpm
ENSMUST00000019226	2811	2664.81	0	0
ENSMUST00000106006	2277	2130.81	154.502	2.60975
ENSMUST00000140602	3264	3117.81	312.215	3.60423
ENSMUST00000124266	2568	2421.81	421.175	6.25938
ENSMUST00000153190	402	256.767	0	0
ENSMUST00000156002	896	749.814	3.91564	0.187957
ENSMUST00000148100	787	640.814	26.9117	1.51154
ENSMUST00000174095	170	48.9006	0	0
ENSMUST00000144174	693	546.814	23.4684	1.54473
ENSMUST00000138865	909	762.814	78.8709	3.72141
ENSMUST00000136354	845	698.814	24.041	1.23823
ENSMUST00000184518	660	513.814	0	0
ENSMUST00000172654	355	210.51	0	0
ENSMUST00000132635	562	415.86	0	0
ENSMUST00000133206	213	81.0249	0	0
ENSMUST00000133021	345	200.778	0	0
ENSMUST00000150026	225	90.6311	0	0
ENSMUST00000000219	1829	1682.81	0	0
ENSMUST00000105929	1996	1849.81	0	0
ENSMUST00000124951	1280	1133.81	0	0
ENSMUST00000138482	483	336.97	0	0
ENSMUST00000123057	990	843.814	0	0
ENSMUST00000140344	1012	865.814	0	0
ENSMUST00000068892	3104	2957.81	1014.44	12.3443
ENSMUST00000110610	2337	2190.81	0	0
ENSMUST00000110609	2300	2153.81	62.2649	1.04051
ENSMUST00000151856	3315	3168.81	78.214	0.888377
ENSMUST00000139946	2659	2512.81	0	0
ENSMUST00000110608	2014	1867.81	1.65749e-06	3.19394e-08
ENSMUST00000156759	442	296.245	3.20516	0.389411
ENSMUST00000142358	976	829.814	17.9245	0.777458
ENSMUST00000149550	577	430.86	0	0
ENSMUST00000166078	2234	2087.81	1200.67	20.6985
ENSMUST00000064174	7111	6964.81	6183.83	31.9564
ENSMUST00000145171	1771	1624.81	5.54505	0.122832
ENSMUST00000150495	4287	4140.81	37.4297	0.325342
ENSMUST00000142518	3729	3582.81	106.254	1.06741
ENSMUST00000147578	4580	4433.81	7.94449	0.0644908
ENSMUST00000122367	2216	2069.81	0	0
ENSMUST00000120133	579	432.86	0	0
ENSMUST00000134475	521	374.9	1	0.0960051
ENSMUST00000081527	1273	1126.81	114	3.64135
ENSMUST00000055369	4128	3981.81	20.2212	0.182783
ENSMUST00000075670	1027	880.814	232.208	9.48859
ENSMUST00000101354	1578	1431.81	319.272	8.02573
ENSMUST00000057551	1906	1759.81	620.153	12.6836
ENSMUST00000146889	805	658.814	12.8643	0.702802
ENSMUST00000143003	494	347.935	9.9928	1.03371
ENSMUST00000139518	932	785.814	51.5399	2.36066
ENSMUST00000148153	808	661.814	0	0
ENSMUST00000151081	508	361.9	1.0141	0.100856
ENSMUST00000143029	1577	1430.81	18.0404	0.453809
ENSMUST00000126581	562	415.86	8.37168	0.724561
ENSMUST00000057893	3663	3516.81	6905.75	70.6759
ENSMUST00000066601	4432	4285.81	8708.68	73.1355
ENSMUST00000162560	2500	2353.81	7.50375	0.11474
ENSMUST00000161537	4925	4778.81	72.7964	0.548276
ENSMUST00000161318	4489	4342.81	1169.95	9.69632
ENSMUST00000160112	2015	1868.81	39.3841	0.758515
ENSMUST00000160902	3374	3227.81	1990.05	22.1904
ENSMUST00000159473	681	534.814	0	0
ENSMUST00000161147	550	403.86	0	0
ENSMUST00000188285	4440	4293.81	8.31855	0.0697291
ENSMUST00000188210	4990	4843.81	46.6274	0.346468
ENSMUST00000190985	3557	3410.81	0	0
ENSMUST00000190044	3747	3600.81	187.004	1.86922
ENSMUST00000188991	3711	3564.81	0	0
ENSMUST00000190339	890	743.814	0	0
ENSMUST00000065788	4524	4377.81	12.2037	0.100333
ENSMUST00000074983	3974	3827.81	0	0
ENSMUST00000100831	3261	3114.81	0	0
ENSMUST00000172099	3354	3207.81	0	0
ENSMUST00000112423	3664	3517.81	0	0
ENSMUST00000177634	4605	4458.81	0	0
ENSMUST00000163322	3162	3015.81	119.846	1.43031
ENSMUST00000179836	3177	3030.81	0	0
ENSMUST00000179097	4596	4449.81	1.66327e-05	1.34534e-07
ENSMUST00000019878	2222	2075.81	752.181	13.042
ENSMUST00000106406	4663	4516.81	4364.65	34.7798
ENSMUST00000097911	4550	4403.81	302.063	2.46875
ENSMUST00000106403	4536	4389.81	385.647	3.16194
ENSMUST00000050288	3279	3132.81	85.6908	0.984486
ENSMUST00000152808	553	406.86	7.42154	0.656536
ENSMUST00000164821	801	654.814	63.5292	3.49193
ENSMUST00000062719	936	789.814	0	0
ENSMUST00000081735	824	677.814	0	0
ENSMUST00000088625	417	271.661	0	0
ENSMUST00000052174	2184	2037.81	8	0.141298
ENSMUST00000151412	620	473.814	0	0
ENSMUST00000134928	383	238.087	0	0
ENSMUST00000134666	238	101.631	0	0
ENSMUST00000023075	2402	2255.81	3998.18	63.7923
ENSMUST00000147093	2191	2044.81	257.822	4.53812
ENSMUST00000137827	165	45.6446	0	0
ENSMUST00000028735	5612	5465.81	863.626	5.68696
ENSMUST00000133640	1463	1316.81	100.374	2.74351
ENSMUST00000099554	1333	1186.81	184.311	5.58957
ENSMUST00000129171	2674	2527.81	14.6888	0.209147
ENSMUST00000147546	493	346.935	0	0
ENSMUST00000107818	3487	3340.81	2674.21	28.8106
ENSMUST00000051221	1477	1330.81	465.62	12.5928
ENSMUST00000021227	1215	1068.81	453.304	15.265
ENSMUST00000149867	753	606.814	23.8429	1.41421
ENSMUST00000124087	828	681.814	305.057	16.1036
ENSMUST00000088373	8887	8740.81	3188.84	13.1308
ENSMUST00000113169	8300	8153.81	3.19027	0.0140824
ENSMUST00000131835	841	694.814	3.11602	0.161414
ENSMUST00000060215	2482	2335.81	0	0
ENSMUST00000143475	600	453.86	0	0
ENSMUST00000066337	2037	1890.81	0	0
ENSMUST00000112715	1892	1745.81	1.31963	0.027206
ENSMUST00000134670	485	338.97	0	0
ENSMUST00000142474	569	422.86	2.82177	0.240179
ENSMUST00000113092	1277	1130.81	186.713	5.94281
ENSMUST00000060634	1224	1077.81	24.734	0.825961
ENSMUST00000129047	1045	898.814	0	0
ENSMUST00000147726	805	658.814	0	0
ENSMUST00000124078	782	635.814	12.1303	0.686672
ENSMUST00000151618	549	402.86	0	0
ENSMUST00000134853	522	375.9	8.37084	0.801505
ENSMUST00000129560	365	220.293	0	0
ENSMUST00000150452	752	605.814	9.05232	0.537812
ENSMUST00000178293	4273	4126.81	44.0433	0.384127
ENSMUST00000115744	3240	3093.81	293.269	3.41178
ENSMUST00000191497	4273	4126.81	44.0433	0.384127
ENSMUST00000166447	2562	2415.81	0	0
ENSMUST00000144962	2235	2088.81	44.5337	0.767359
ENSMUST00000118557	2424	2277.81	605.351	9.5653
ENSMUST00000137564	3624	3477.81	3.66374	0.0379164
ENSMUST00000156015	1017	870.814	0	0
ENSMUST00000139523	367	222.271	8.12044	1.31494
ENSMUST00000048766	1122	975.814	217.672	8.0287
ENSMUST00000139739	723	576.814	0	0
ENSMUST00000147821	506	359.9	11.4663	1.1467
ENSMUST00000165842	837	690.814	64.1817	3.34395
ENSMUST00000066140	5024	4877.81	1278.64	9.43481
ENSMUST00000195239	2272	2125.81	173.67	2.94042
ENSMUST00000193222	3100	2953.81	5.81684	0.0708784
ENSMUST00000027050	1698	1551.81	1871.8	43.4139
ENSMUST00000190155	877	730.814	25.5996	1.26077
ENSMUST00000186528	962	815.814	448.859	19.8029
ENSMUST00000188619	771	624.814	52.3502	3.01563
ENSMUST00000139578	2204	2057.81	127.788	2.23508
ENSMUST00000150509	898	751.814	9.80231	0.469275
ENSMUST00000191296	666	519.814	13.6493	0.945086
ENSMUST00000021044	1836	1689.81	0	0
ENSMUST00000126433	3654	3507.81	1.02814	0.0105494
ENSMUST00000124440	1603	1456.81	30.6393	0.75698
ENSMUST00000029908	2627	2480.81	98.8919	1.43475
ENSMUST00000123319	2819	2672.81	2.61209	0.0351745
ENSMUST00000123481	4465	4318.81	466.893	3.89101
ENSMUST00000155220	1868	1721.81	1.09415	0.0228717
ENSMUST00000174643	924	777.814	0	0
ENSMUST00000143085	2963	2816.81	1354.56	17.3082
ENSMUST00000038913	2813	2666.81	1068.2	14.4168
ENSMUST00000132344	1020	873.814	146.103	6.01796
ENSMUST00000135977	1828	1681.81	423.524	9.06378
ENSMUST00000129973	852	705.814	11.5731	0.590161
ENSMUST00000144097	1800	1653.81	115.857	2.52143
ENSMUST00000160200	541	394.9	0	0
ENSMUST00000065767	2359	2212.81	1330.6	21.6427
ENSMUST00000141125	2085	1938.81	711.953	13.2168
ENSMUST00000027213	1765	1618.81	137.682	3.06118
ENSMUST00000149665	2031	1884.81	5.75034	0.109808
ENSMUST00000152643	864	717.814	2.01463	0.101017
ENSMUST00000124337	1488	1341.81	2	0.0536472
ENSMUST00000018641	6018	5871.81	19.4221	0.119051
ENSMUST00000170159	6083	5936.81	1.14407e-05	6.936e-08
ENSMUST00000001595	2584	2437.81	15438	227.929
ENSMUST00000107400	1467	1320.81	28.7024	0.782142
ENSMUST00000134815	853	706.814	0	0
ENSMUST00000139084	815	668.814	41.0131	2.20713
ENSMUST00000125616	767	620.814	203.829	11.8172
ENSMUST00000036765	744	597.814	5.04996	0.304041
ENSMUST00000154650	2222	2075.81	33.1528	0.574832
ENSMUST00000068137	2769	2622.81	0	0
ENSMUST00000013667	2916	2769.81	0	0
ENSMUST00000156657	594	447.86	2.25294	0.181058
ENSMUST00000133673	688	541.814	0	0
ENSMUST00000152461	371	226.226	10.5943	1.68554
ENSMUST00000147577	444	298.215	0	0
ENSMUST00000145920	1014	867.814	0	0
ENSMUST00000109152	2952	2805.81	0	0
ENSMUST00000102946	4375	4228.81	97.8509	0.832829
ENSMUST00000021785	4249	4102.81	1785.15	15.6604
ENSMUST00000027727	3123	2976.81	3558.76	43.0286
ENSMUST00000112237	3446	3299.81	1958.19	21.3587
ENSMUST00000156433	363	218.315	0	0
ENSMUST00000148822	2231	2084.81	37.0418	0.639491
ENSMUST00000045008	3301	3154.81	0	0
ENSMUST00000180282	1097	950.814	0	0
ENSMUST00000163401	7880	7733.81	2392.43	11.1341
ENSMUST00000184851	5521	5374.81	65.0541	0.435633
ENSMUST00000183372	1457	1310.81	30.2995	0.831964
ENSMUST00000184015	1554	1407.81	0	0
ENSMUST00000185177	2758	2611.81	0	0
ENSMUST00000183601	2086	1939.81	1.29984	0.024118
ENSMUST00000093820	7988	7841.81	3.39713e-05	1.55921e-07
ENSMUST00000147024	1115	968.814	23	0.85447
ENSMUST00000129643	1940	1793.81	0	0
ENSMUST00000100165	684	537.814	0	0
ENSMUST00000021772	2035	1888.81	371	7.06959
ENSMUST00000005371	1772	1625.81	2105.41	46.6095
ENSMUST00000147512	3275	3128.81	121.004	1.39197
ENSMUST00000108657	1822	1675.81	621.906	13.357
ENSMUST00000130540	403	257.767	0	0
ENSMUST00000171247	1867	1720.81	0	0
ENSMUST00000108658	1771	1624.81	931.084	20.625
ENSMUST00000030395	733	586.814	1039	63.7271
ENSMUST00000106345	684	537.814	23.1587	1.54985
ENSMUST00000097908	832	685.814	93.8435	4.92501
ENSMUST00000185119	807	660.814	11.5932	0.631445
ENSMUST00000107460	785	638.814	101.602	5.72449
ENSMUST00000132445	1086	939.814	0	0
ENSMUST00000133575	1176	1029.81	127.629	4.46069
ENSMUST00000029565	1022	875.814	1776.33	72.9999
ENSMUST00000144777	1332	1185.81	384.435	11.6685
ENSMUST00000148095	1045	898.814	0	0
ENSMUST00000130230	398	252.843	15.1481	2.15634
ENSMUST00000130690	357	212.489	21.2577	3.60073
ENSMUST00000163705	2677	2530.81	26.4998	0.37687
ENSMUST00000176975	488	341.97	0	0
ENSMUST00000058902	8083	7936.81	230.415	1.0449
ENSMUST00000123881	2432	2285.81	10.4634	0.164756
ENSMUST00000142651	907	760.814	2.17677	0.102978
ENSMUST00000137017	330	186.245	0	0
ENSMUST00000137689	948	801.814	0	0
ENSMUST00000169980	613	466.814	0	0
ENSMUST00000109452	474	327.97	2.94493	0.323184
ENSMUST00000142577	4918	4771.81	541.065	4.08108
ENSMUST00000084264	4847	4700.81	2461.83	18.8493
ENSMUST00000133803	989	842.814	559.038	23.8737
ENSMUST00000154105	791	644.814	11.1619	0.623037
ENSMUST00000132217	781	634.814	0	0
ENSMUST00000130017	684	537.814	1.29965	0.0869772
ENSMUST00000046425	4569	4422.81	1508.6	12.2768
ENSMUST00000144602	1488	1341.81	1	0.0268236
ENSMUST00000063663	5655	5508.81	19.2084	0.1255
ENSMUST00000140583	1737	1590.81	0	0
ENSMUST00000021631	3964	3817.81	106.626	1.00522
ENSMUST00000189871	2866	2719.81	0	0
ENSMUST00000187155	2675	2528.81	31.5218	0.448646
ENSMUST00000190664	697	550.814	0	0
ENSMUST00000190151	346	201.717	2.8519	0.508864
ENSMUST00000177608	5598	5451.81	3178.04	20.9811
ENSMUST00000180062	4636	4489.81	1407.49	11.283
ENSMUST00000186051	4563	4416.81	48.6065	0.396091
ENSMUST00000187376	2746	2599.81	385.777	5.34077
ENSMUST00000088585	4630	4483.81	12536	100.629
ENSMUST00000189541	366	221.293	0	0
ENSMUST00000186405	815	668.814	0	0
ENSMUST00000186674	2581	2434.81	12.9175	0.190951
ENSMUST00000189447	747	600.814	0	0
ENSMUST00000185780	2682	2535.81	60.1275	0.853425
ENSMUST00000021045	3436	3289.81	0	0
ENSMUST00000066197	2700	2553.81	1	0.0140935
ENSMUST00000037025	4308	4161.81	681.45	5.89333
ENSMUST00000143518	2969	2822.81	18.3318	0.233739
ENSMUST00000128977	2876	2729.81	18.2182	0.240205
ENSMUST00000143868	736	589.814	0	0
ENSMUST00000131120	870	723.814	0	0
ENSMUST00000044039	2951	2804.81	9	0.115491
ENSMUST00000143027	661	514.814	0	0
ENSMUST00000034934	4910	4763.81	477.344	3.6065
ENSMUST00000168309	5102	4955.81	0	0
ENSMUST00000113730	682	535.814	5.93453	0.398641
ENSMUST00000079300	5638	5491.81	52.8813	0.346574
ENSMUST00000163008	2837	2690.81	0	0
ENSMUST00000161493	901	754.814	1.13508	0.0541246
ENSMUST00000159746	647	500.814	0	0
ENSMUST00000161057	771	624.814	5.98359	0.344684
ENSMUST00000192138	2832	2685.81	0	0
ENSMUST00000174236	4606	4459.81	262.324	2.11705
ENSMUST00000174137	1122	975.814	11.6762	0.430668
ENSMUST00000169897	4594	4447.81	0	0
ENSMUST00000023359	2287	2140.81	1011.8	17.0109
ENSMUST00000132316	2105	1958.81	21.743	0.399518
ENSMUST00000133249	681	534.814	0	0
ENSMUST00000156041	715	568.814	0	0
ENSMUST00000149232	746	599.814	53.3085	3.19882
ENSMUST00000117958	1551	1404.81	356.905	9.14416
ENSMUST00000127801	590	443.86	0	0
ENSMUST00000115795	2335	2188.81	307.239	5.05216
ENSMUST00000134346	1492	1345.81	11.7359	0.313863
ENSMUST00000019931	3386	3239.81	470.94	5.23185
ENSMUST00000130590	3220	3073.81	0	0
ENSMUST00000135907	976	829.814	0	0
ENSMUST00000124961	652	505.814	30.3239	2.15776
ENSMUST00000019109	1764	1617.81	6744.44	150.047
ENSMUST00000138261	904	757.814	13.9704	0.663522
ENSMUST00000136667	481	334.97	20.5875	2.21211
ENSMUST00000059596	1392	1245.81	701	20.2523
ENSMUST00000061135	1589	1442.81	33.7537	0.842018
ENSMUST00000064807	1378	1231.81	159.958	4.67381
ENSMUST00000107704	1597	1450.81	314.491	7.80201
ENSMUST00000146240	273	132.504	3.79689	1.03135
ENSMUST00000132360	1119	972.814	0	0
ENSMUST00000159755	1129	982.814	0	0
ENSMUST00000095757	3019	2872.81	47	0.588844
ENSMUST00000178258	520	373.9	0	0
ENSMUST00000188968	646	499.814	0	0
ENSMUST00000020490	3744	3597.81	3864.86	38.6638
ENSMUST00000191147	3045	2898.81	9.56714	0.118788
ENSMUST00000190564	577	430.86	74.5724	6.22948
ENSMUST00000188958	924	777.814	0	0
ENSMUST00000139210	4242	4095.81	64.6519	0.568134
ENSMUST00000130784	3285	3138.81	16.6276	0.190666
ENSMUST00000128854	352	207.573	11.6239	2.01554
ENSMUST00000155148	893	746.814	11.0617	0.533114
ENSMUST00000020215	2222	2075.81	607.747	10.5377
ENSMUST00000134918	874	727.814	20.4991	1.01373
ENSMUST00000119917	948	801.814	65.8581	2.95628
ENSMUST00000135822	497	350.935	0	0
ENSMUST00000150432	605	458.86	0	0
ENSMUST00000129942	623	476.814	5.84781	0.441422
ENSMUST00000128363	502	355.935	0	0
ENSMUST00000145847	479	332.97	5.29953	0.572852
ENSMUST00000170690	2195	2048.81	88.4497	1.55383
ENSMUST00000172070	2153	2006.81	64.1447	1.15044
ENSMUST00000043094	1141	994.814	0	0
ENSMUST00000168184	422	276.47	0	0
ENSMUST00000089236	4549	4402.81	15.6572	0.127995
ENSMUST00000122431	3143	2996.81	6.83188	0.0820522
ENSMUST00000168010	472	325.97	0	0
ENSMUST00000165831	855	708.814	2.51089	0.127498
ENSMUST00000038956	2588	2441.81	10.9509	0.161417
ENSMUST00000120866	1231	1084.81	10.1664	0.337305
ENSMUST00000120588	585	438.86	0	0
ENSMUST00000123822	759	612.814	3.88265	0.228039
ENSMUST00000120951	1511	1364.81	0	0
ENSMUST00000123910	248	110.378	0	0
ENSMUST00000165289	516	369.9	1.67326	0.162813
ENSMUST00000172110	615	468.814	0	0
ENSMUST00000120834	4849	4702.81	559.986	4.28577
ENSMUST00000127139	555	408.86	6.72855	0.59232
ENSMUST00000125338	653	506.814	0	0
ENSMUST00000067757	4804	4657.81	119.685	0.924843
ENSMUST00000123539	3732	3585.81	61.3056	0.61535
ENSMUST00000148827	4239	4092.81	0	0
ENSMUST00000149017	1824	1677.81	3.40454	0.0730339
ENSMUST00000131842	2865	2718.81	22.3239	0.295528
ENSMUST00000195622	3319	3172.81	3.08357	0.0349799
ENSMUST00000126594	603	456.86	0	0
ENSMUST00000150654	1985	1838.81	23.2845	0.455762
ENSMUST00000111356	1955	1808.81	31.3807	0.624423
ENSMUST00000002177	1802	1655.81	158.298	3.44092
ENSMUST00000111355	1672	1525.81	15.3217	0.361421
ENSMUST00000111354	1738	1591.81	170.037	3.84467
ENSMUST00000130031	1604	1457.81	45.9572	1.13465
ENSMUST00000133261	574	427.86	23.721	1.99545
ENSMUST00000136234	378	233.111	0	0
ENSMUST00000127247	5157	5010.81	4	0.0287317
ENSMUST00000034185	3370	3223.81	0	0
ENSMUST00000167261	2829	2682.81	0	0
ENSMUST00000113149	2112	1965.81	0	0
ENSMUST00000049457	1931	1784.81	11	0.221824
ENSMUST00000179313	2039	1892.81	0	0
ENSMUST00000175695	741	594.814	0	0
ENSMUST00000022861	2244	2097.81	0	0
ENSMUST00000176173	428	282.274	0	0
ENSMUST00000145326	403	257.767	0	0
ENSMUST00000176878	352	207.573	9	1.56056
ENSMUST00000175965	13391	13244.8	13.0793	0.0355425
ENSMUST00000115145	13389	13242.8	15.9236	0.0432783
ENSMUST00000089165	824	677.814	0	0
ENSMUST00000168002	636	489.814	0	0
ENSMUST00000053766	3701	3554.81	6016.89	60.9207
ENSMUST00000139702	779	632.814	43.5386	2.47633
ENSMUST00000137475	392	246.868	51.162	7.4592
ENSMUST00000143265	414	268.688	5.40794	0.724424
ENSMUST00000058119	1532	1385.81	1165.26	30.2641
ENSMUST00000140417	3203	3056.81	25.3682	0.298696
ENSMUST00000121992	2452	2305.81	0	0
ENSMUST00000138335	849	702.814	0	0
ENSMUST00000138155	552	405.86	0.63181	0.0560299
ENSMUST00000062631	759	612.814	4.73765	0.278256
ENSMUST00000100209	9334	9187.81	25.2623	0.0989626
ENSMUST00000129481	689	542.814	12.7454	0.845105
ENSMUST00000123952	2365	2218.81	188.044	3.05034
ENSMUST00000094408	2949	2802.81	6.46476	0.0830171
ENSMUST00000151083	5487	5340.81	23.1492	0.156005
ENSMUST00000050128	2838	2691.81	19.7688	0.26433
ENSMUST00000165947	1248	1101.81	0	0
ENSMUST00000135407	2377	2230.81	0	0
ENSMUST00000144157	2466	2319.81	0	0
ENSMUST00000144625	2808	2661.81	0	0
ENSMUST00000105619	2364	2217.81	0	0
ENSMUST00000029700	3205	3058.81	21.6426	0.254662
ENSMUST00000156108	2108	1961.81	0	0
ENSMUST00000135539	2487	2340.81	0	0
ENSMUST00000149145	2357	2210.81	28.3574	0.461662
ENSMUST00000107531	2897	2750.81	0	0
ENSMUST00000185137	699	552.814	0	0
ENSMUST00000135732	713	566.814	0	0
ENSMUST00000184487	866	719.814	0	0
ENSMUST00000127436	845	698.814	0	0
ENSMUST00000184876	748	601.814	0	0
ENSMUST00000147200	706	559.814	0	0
ENSMUST00000125526	506	359.9	0	0
ENSMUST00000184972	465	319.002	0	0
ENSMUST00000141471	630	483.814	0	0
ENSMUST00000123753	385	240.063	0	0
ENSMUST00000146921	371	226.226	1.41132	0.22454
ENSMUST00000166237	3046	2899.81	0	0
ENSMUST00000165898	3125	2978.81	0	0
ENSMUST00000169222	3084	2937.81	0	0
ENSMUST00000166306	862	715.814	0	0
ENSMUST00000163070	787	640.814	0	0
ENSMUST00000021412	1042	895.814	3153.88	126.718
ENSMUST00000162711	914	767.814	14.1197	0.661881
ENSMUST00000162972	520	373.9	0	0
ENSMUST00000169020	7021	6874.81	18571.8	97.2305
ENSMUST00000168741	2145	1998.81	976.555	17.5847
ENSMUST00000164283	2858	2711.81	2.48125	0.0329322
ENSMUST00000003404	3511	3364.81	337.137	3.60624
ENSMUST00000031367	2732	2585.81	927.72	12.9131
ENSMUST00000124569	2370	2223.81	13.0019	0.210434
ENSMUST00000153832	2673	2526.81	61.9507	0.882434
ENSMUST00000144603	779	632.814	36.2953	2.06435
ENSMUST00000152727	679	532.814	0.00351665	0.000237555
ENSMUST00000155321	333	189.151	0	0
ENSMUST00000182841	2936	2789.81	9.08867	0.117256
ENSMUST00000099575	4148	4001.81	7320.39	65.8395
ENSMUST00000131320	4484	4337.81	161.355	1.33882
ENSMUST00000124899	4928	4781.81	686.474	5.16703
ENSMUST00000068980	2137	1990.81	64.1792	1.16031
ENSMUST00000117406	645	498.814	0	0
ENSMUST00000024059	651	504.814	0	0
ENSMUST00000167806	2307	2160.81	0	0
ENSMUST00000172108	2924	2777.81	71.5279	0.926791
ENSMUST00000001480	4215	4068.81	7839.74	69.3495
ENSMUST00000107608	544	397.9	32.2433	2.91659
ENSMUST00000165489	2078	1931.81	182.789	3.4056
ENSMUST00000165216	2812	2665.81	202.209	2.73011
ENSMUST00000171320	423	277.47	7.71764	1.0011
ENSMUST00000170506	865	718.814	19.6055	0.981685
ENSMUST00000133907	782	635.814	23.3513	1.32188
ENSMUST00000109294	455	309.064	0	0
ENSMUST00000147287	426	280.33	1.3125	0.168515
ENSMUST00000152820	764	617.814	6.67857	0.389077
ENSMUST00000163164	654	507.814	3.4702	0.245957
ENSMUST00000154372	1239	1092.81	6.69188	0.2204
ENSMUST00000146833	631	484.814	0	0
ENSMUST00000168743	741	594.814	0	0
ENSMUST00000154917	794	647.814	14.9045	0.828087
ENSMUST00000163950	1413	1266.81	0	0
ENSMUST00000152546	463	317.002	0	0
ENSMUST00000184146	3168	3021.81	31.9769	0.380871
ENSMUST00000034722	2979	2832.81	204.388	2.59685
ENSMUST00000184575	679	532.814	0	0
ENSMUST00000184032	1583	1436.81	0	0
ENSMUST00000166139	3897	3750.81	1090.02	10.4597
ENSMUST00000047409	4032	3885.81	225.141	2.08536
ENSMUST00000192306	605	458.86	16.8397	1.32088
ENSMUST00000177577	599	452.86	2.13905	0.170007
ENSMUST00000038830	1614	1467.81	522.149	12.8036
ENSMUST00000179553	942	795.814	172.712	7.81125
ENSMUST00000178012	538	391.9	0	0
ENSMUST00000179768	962	815.814	0	0
ENSMUST00000178523	629	482.814	0	0
ENSMUST00000177605	86	13.4904	0	0
ENSMUST00000180304	541	394.9	0	0
ENSMUST00000178781	368	223.248	0	0
ENSMUST00000046390	5052	4905.81	444.995	3.26478
ENSMUST00000114537	4618	4471.81	407.39	3.27896
ENSMUST00000114541	4616	4469.81	0	0
ENSMUST00000018561	4767	4620.81	1036.41	8.07274
ENSMUST00000145367	765	618.814	1.51193	0.0879391
ENSMUST00000140731	448	302.125	52.8858	6.30031
ENSMUST00000140930	683	536.814	0	0
ENSMUST00000136273	666	519.814	35.2053	2.43764
ENSMUST00000136701	969	822.814	0	0
ENSMUST00000126952	282	140.818	0	0
ENSMUST00000144694	1244	1097.81	0	0
ENSMUST00000135125	354	209.531	0	0
ENSMUST00000151525	3045	2898.81	17.9438	0.222793
ENSMUST00000123299	280	138.976	2.03792	0.527786
ENSMUST00000126657	1558	1411.81	0	0
ENSMUST00000113028	3950	3803.81	1981	18.7445
ENSMUST00000067476	3466	3319.81	3626	39.3119
ENSMUST00000058550	2804	2657.81	6353.45	86.0388
ENSMUST00000144514	1068	921.814	5.73918	0.224087
ENSMUST00000151568	672	525.814	35.728	2.44561
ENSMUST00000123033	507	360.9	25.0834	2.50155
ENSMUST00000064821	4678	4531.81	0	0
ENSMUST00000120355	3701	3554.81	0	0
ENSMUST00000106240	3325	3178.81	0	0
ENSMUST00000098015	4803	4656.81	0	0
ENSMUST00000119696	338	193.997	0	0
ENSMUST00000156593	349	204.676	0	0
ENSMUST00000126475	4310	4163.81	12.0044	0.103767
ENSMUST00000134694	477	330.97	2.00245	0.217763
ENSMUST00000106242	4675	4528.81	0	0
ENSMUST00000081551	2547	2400.81	4179.66	62.6602
ENSMUST00000165720	2854	2707.81	28.1349	0.373969
ENSMUST00000085238	4927	4780.81	57.5632	0.433364
ENSMUST00000064594	4379	4232.81	0	0
ENSMUST00000182208	3433	3286.81	0	0
ENSMUST00000182366	673	526.814	6.65692	0.454805
ENSMUST00000183102	2531	2384.81	0	0
ENSMUST00000185636	923	776.814	0	0
ENSMUST00000181810	1435	1288.81	1794.39	50.1115
ENSMUST00000181261	331	187.208	12.7858	2.45819
ENSMUST00000045526	2285	2138.81	0	0
ENSMUST00000074608	1024	877.814	0	0
ENSMUST00000098822	4748	4601.81	191.632	1.49882
ENSMUST00000123589	3509	3362.81	56.2477	0.602021
ENSMUST00000151933	4069	3922.81	175.717	1.61222
ENSMUST00000133515	3477	3330.81	39.4033	0.425786
ENSMUST00000115367	868	721.814	1.11619	0.0556572
ENSMUST00000145070	1844	1697.81	0	0
ENSMUST00000151004	1001	854.814	0	0
ENSMUST00000064580	2234	2087.81	4.26084	0.0734537
ENSMUST00000142144	638	491.814	4.4032	0.322238
ENSMUST00000142021	1254	1107.81	1.33595	0.0434044
ENSMUST00000142419	681	534.814	0	0
ENSMUST00000004428	8390	8243.81	2289.28	9.99494
ENSMUST00000154382	4731	4584.81	1.68948	0.013263
ENSMUST00000128319	1073	926.814	170.163	6.6082
ENSMUST00000115746	3052	2905.81	35.2132	0.436161
ENSMUST00000132126	355	210.51	5.6553	0.966925
ENSMUST00000100064	9840	9693.81	0.108894	0.000404314
ENSMUST00000112354	6471	6324.81	0	0
ENSMUST00000151234	762	615.814	0	0
ENSMUST00000141603	3642	3495.81	0	0
ENSMUST00000164384	7530	7383.81	0.993971	0.0048451
ENSMUST00000100063	9813	9666.81	4.12433	0.0153561
ENSMUST00000169900	7497	7350.81	0	0
ENSMUST00000033542	1592	1445.81	37.1005	0.923586
ENSMUST00000143538	1109	962.814	0	0
ENSMUST00000114081	980	833.814	43.3707	1.87213
ENSMUST00000147830	3071	2924.81	49.1407	0.604717
ENSMUST00000188894	8043	7896.81	140316	639.535
ENSMUST00000188674	7680	7533.81	97.302	0.464854
ENSMUST00000189821	7410	7263.81	25788.5	127.782
ENSMUST00000187938	7965	7818.81	360.872	1.6612
ENSMUST00000190780	7694	7547.81	74035.5	353.044
ENSMUST00000055226	8315	8168.81	65390.5	288.115
ENSMUST00000186129	7797	7650.81	259604	1221.28
ENSMUST00000185408	4022	3875.81	2355.45	21.8737
ENSMUST00000186575	495	348.935	155.764	16.0669
