target_id	length	eff_length	est_counts	tpm
ENSMUST00000107585	586	423.123	0	0
ENSMUST00000145623	119	17.7019	1.59353	4.737
ENSMUST00000033923	6159	5996.07	1578.96	13.8569
ENSMUST00000098826	6241	6078.07	0	0
ENSMUST00000163663	5113	4950.07	691.11	7.34682
ENSMUST00000156312	3423	3260.07	5.92517	0.0956395
ENSMUST00000145245	616	453.123	0	0
ENSMUST00000036104	2756	2593.07	0	0
ENSMUST00000178717	1866	1703.07	0	0
ENSMUST00000179652	3491	3328.07	0	0
ENSMUST00000179501	403	240.874	9.23041	2.01649
ENSMUST00000190806	931	768.071	0	0
ENSMUST00000179480	498	335.234	0	0
ENSMUST00000067782	1860	1697.07	9.5234	0.295295
ENSMUST00000067763	1032	869.071	86.8953	5.26144
ENSMUST00000114810	984	821.071	31.0954	1.99287
ENSMUST00000021634	1225	1062.07	20.3086	1.00622
ENSMUST00000128892	934	771.071	6.05368	0.413132
ENSMUST00000140971	308	150.467	0	0
ENSMUST00000039160	3899	3736.07	2050	28.8737
ENSMUST00000023468	2416	2253.07	0	0
ENSMUST00000132033	887	724.071	0	0
ENSMUST00000154624	2083	1920.07	0	0
ENSMUST00000125017	500	337.234	0	0
ENSMUST00000147539	435	272.593	0	0
ENSMUST00000151132	464	301.42	0	0
ENSMUST00000141835	1012	849.071	0	0
ENSMUST00000112636	7530	7367.07	120.918	0.863694
ENSMUST00000112635	7531	7368.07	0	0
ENSMUST00000112634	7639	7476.07	0	0
ENSMUST00000136642	728	565.071	6.38456	0.594554
ENSMUST00000068595	1671	1508.07	96.7556	3.37612
ENSMUST00000047889	2842	2679.07	286.61	5.62951
ENSMUST00000130394	3751	3588.07	186.936	2.74154
ENSMUST00000138694	993	830.071	0	0
ENSMUST00000144425	711	548.071	35.4545	3.40407
ENSMUST00000153198	824	661.071	0	0
ENSMUST00000072954	2183	2020.07	28.4723	0.741685
ENSMUST00000050077	2509	2346.07	194.175	4.35528
ENSMUST00000151042	1584	1421.07	0	0
ENSMUST00000153777	1948	1785.07	182.353	5.37552
ENSMUST00000041124	13834	13671.1	774.694	2.98189
ENSMUST00000193947	2013	1850.07	58.1627	1.65432
ENSMUST00000192832	1455	1292.07	0	0
ENSMUST00000109149	1034	871.071	0	0
ENSMUST00000003451	2203	2040.07	69.0817	1.78189
ENSMUST00000120997	856	693.071	21.9909	1.66966
ENSMUST00000090717	924	761.071	0	0
ENSMUST00000059468	1224	1061.07	366	18.151
ENSMUST00000111791	4260	4097.07	8.24097	0.105845
ENSMUST00000111790	2962	2799.07	6.22826	0.117089
ENSMUST00000139124	2777	2614.07	0	0
ENSMUST00000111792	4107	3944.07	2.1516e-05	2.87065e-07
ENSMUST00000187531	4284	4121.07	263.781	3.3682
ENSMUST00000113212	1270	1107.07	0	0
ENSMUST00000174179	261	108.781	0	0
ENSMUST00000156497	378	216.535	0	0
ENSMUST00000081929	1107	944.071	0	0
ENSMUST00000101278	926	763.071	12	0.827523
ENSMUST00000000642	5513	5350.07	1374.03	13.5145
ENSMUST00000168725	594	431.123	0	0
ENSMUST00000170833	2792	2629.07	0	0
ENSMUST00000169270	505	342.234	0	0
ENSMUST00000170239	1375	1212.07	0	0
ENSMUST00000183214	599	436.123	0	0
ENSMUST00000045186	1033	870.071	1	0.0604796
ENSMUST00000033556	5379	5216.07	0	0
ENSMUST00000029456	1153	990.071	0	0
ENSMUST00000156103	968	805.071	0	0
ENSMUST00000152321	659	496.123	0	0
ENSMUST00000113609	1239	1076.07	0	0
ENSMUST00000118842	1321	1158.07	0	0
ENSMUST00000101324	1200	1037.07	0	0
ENSMUST00000044851	5080	4917.07	690.695	7.39169
ENSMUST00000193045	4352	4189.07	11.4349	0.143641
ENSMUST00000015239	2388	2225.07	1344.81	31.8039
ENSMUST00000124258	787	624.071	0	0
ENSMUST00000126601	986	823.071	0	0
ENSMUST00000142004	653	490.123	24.3725	2.61673
ENSMUST00000135511	567	404.123	0	0
ENSMUST00000129104	785	622.071	6.79307	0.574632
ENSMUST00000135456	600	437.123	15.8032	1.90242
ENSMUST00000148845	870	707.071	126.223	9.39377
ENSMUST00000124375	739	576.071	0	0
ENSMUST00000153980	3238	3075.07	35.6667	0.61034
ENSMUST00000087864	7326	7163.07	737.234	5.41589
ENSMUST00000131752	7222	7059.07	0	0
ENSMUST00000185821	7165	7002.07	201.279	1.51264
ENSMUST00000111445	1450	1287.07	0	0
ENSMUST00000111446	1458	1295.07	25.1633	1.02244
ENSMUST00000050323	1606	1443.07	0	0
ENSMUST00000128008	686	523.071	5.8367	0.587179
ENSMUST00000136615	782	619.071	3.23844	0.27527
ENSMUST00000045487	3371	3208.07	3220.76	52.8297
ENSMUST00000126445	3242	3079.07	0	0
ENSMUST00000118408	4445	4282.07	0	0
ENSMUST00000119077	3735	3572.07	20.9314	0.308349
ENSMUST00000125216	2302	2139.07	0	0
ENSMUST00000146862	411	248.8	8.80669	1.86263
ENSMUST00000094148	4280	4117.07	162.696	2.07947
ENSMUST00000094814	1249	1086.07	0	0
ENSMUST00000074849	2669	2506.07	58.2213	1.22251
ENSMUST00000079534	2899	2736.07	1.24845e-08	2.40109e-10
ENSMUST00000152847	440	277.565	0	0
ENSMUST00000114426	2182	2019.07	378.852	9.87375
ENSMUST00000139453	888	725.071	0	0
ENSMUST00000139888	823	660.071	6.02237	0.48011
ENSMUST00000138240	466	303.42	6.90399	1.19735
ENSMUST00000042834	1363	1200.07	1264	55.4248
ENSMUST00000102541	1430	1267.07	250.541	10.405
ENSMUST00000149636	327	168.011	0	0
ENSMUST00000128929	885	722.071	32.9693	2.40267
ENSMUST00000143304	457	294.45	0	0
ENSMUST00000102540	1537	1374.07	0	0
ENSMUST00000153542	892	729.071	0	0
ENSMUST00000150430	930	767.071	54.4894	3.73801
ENSMUST00000007797	3989	3826.07	0	0
ENSMUST00000140463	421	258.698	0	0
ENSMUST00000136050	658	495.123	0	0
ENSMUST00000143626	2709	2546.07	3	0.0620033
ENSMUST00000192403	1539	1376.07	0	0
ENSMUST00000114524	1584	1421.07	2.30252	0.0852613
ENSMUST00000172709	3783	3620.07	3.39141	0.0492978
ENSMUST00000074619	1645	1482.07	0	0
ENSMUST00000172938	648	485.123	0	0
ENSMUST00000173473	383	221.359	0	0
ENSMUST00000173742	536	373.163	0	0
ENSMUST00000174162	360	199.309	0	0
ENSMUST00000172743	2346	2183.07	0	0
ENSMUST00000167771	1407	1244.07	1.00142	0.0423579
ENSMUST00000118853	6729	6566.07	1358.6	10.8881
ENSMUST00000145992	436	273.565	12.1019	2.32787
ENSMUST00000135021	552	389.163	21.8819	2.95882
ENSMUST00000193204	3590	3427.07	1.70875	0.0262373
ENSMUST00000029567	6627	6464.07	1676.88	13.6508
ENSMUST00000051272	775	612.071	0	0
ENSMUST00000061826	2028	1865.07	1814	51.1806
ENSMUST00000098644	4841	4678.07	0	0
ENSMUST00000108355	5433	5270.07	106.988	1.06827
ENSMUST00000125990	4298	4135.07	0	0
ENSMUST00000065487	4497	4334.07	44.0122	0.534369
ENSMUST00000063785	961	798.071	0	0
ENSMUST00000165710	953	790.071	0	0
ENSMUST00000170709	521	358.199	0	0
ENSMUST00000041195	2439	2276.07	3	0.0693584
ENSMUST00000131966	2788	2625.07	0	0
ENSMUST00000168480	2066	1903.07	0	0
ENSMUST00000177670	618	455.123	0	0
ENSMUST00000019896	1579	1416.07	0	0
ENSMUST00000141745	727	564.071	0	0
ENSMUST00000099910	960	797.071	0	0
ENSMUST00000099909	942	779.071	0	0
ENSMUST00000031691	3269	3106.07	0	0
ENSMUST00000111432	2163	2000.07	2239.06	58.9093
ENSMUST00000140769	2317	2154.07	0	0
ENSMUST00000040298	425	262.672	153.941	30.8394
ENSMUST00000092849	4560	4397.07	0	0
ENSMUST00000172609	2901	2738.07	36.7816	0.706886
ENSMUST00000080461	3056	2893.07	21.7919	0.396369
ENSMUST00000173347	3631	3468.07	0	0
ENSMUST00000173727	3636	3473.07	274.173	4.15408
ENSMUST00000173009	1785	1622.07	4.95953	0.160892
ENSMUST00000131537	1782	1619.07	0	0
ENSMUST00000173722	5797	5634.07	974.494	9.10166
ENSMUST00000155818	720	557.071	0	0
ENSMUST00000154887	599	436.123	0	0
ENSMUST00000172837	793	630.071	0	0
ENSMUST00000021039	5957	5794.07	144.36	1.31107
ENSMUST00000062113	1003	840.071	0	0
ENSMUST00000021617	2690	2527.07	19	0.39564
ENSMUST00000127447	2399	2236.07	0	0
ENSMUST00000149431	2283	2120.07	0	0
ENSMUST00000135694	383	221.359	0	0
ENSMUST00000001872	2483	2320.07	66	1.49695
ENSMUST00000113523	3284	3121.07	1426.05	24.0434
ENSMUST00000151439	848	685.071	32.5084	2.49703
ENSMUST00000129177	1193	1030.07	118.353	6.04612
ENSMUST00000145873	1011	848.071	0	0
ENSMUST00000156254	1007	844.071	9.58175	0.597351
ENSMUST00000133741	716	553.071	0	0
ENSMUST00000127065	902	739.071	5.49546	0.391275
ENSMUST00000143907	507	344.234	0.00700312	0.00107054
ENSMUST00000131089	438	275.565	0	0
ENSMUST00000102796	1861	1698.07	0	0
ENSMUST00000170513	1944	1781.07	0	0
ENSMUST00000094805	4809	4646.07	1212.77	13.7359
ENSMUST00000168088	1758	1595.07	0	0
ENSMUST00000170613	997	834.071	0	0
ENSMUST00000177662	618	455.123	0	0
ENSMUST00000119581	5672	5509.07	859.095	8.2059
ENSMUST00000137836	541	378.163	0	0
ENSMUST00000122369	3331	3168.07	0	0
ENSMUST00000135450	496	333.234	25.0304	3.9526
ENSMUST00000119443	3194	3031.07	7.05068	0.122405
ENSMUST00000046121	10998	10835.1	961.645	4.67032
ENSMUST00000172356	10998	10835.1	0.304213	0.00147744
ENSMUST00000066740	854	691.071	0	0
ENSMUST00000042391	2658	2495.07	74.8797	1.57923
ENSMUST00000176619	2527	2364.07	24.0637	0.535631
ENSMUST00000176145	864	701.071	18.2146	1.36717
ENSMUST00000176335	1817	1654.07	0	0
ENSMUST00000177384	518	355.199	1.7195	0.254739
ENSMUST00000147999	4061	3898.07	231.706	3.12789
ENSMUST00000097822	15928	15765.1	2253.2	7.52086
ENSMUST00000133220	1626	1463.07	0	0
ENSMUST00000129949	6195	6032.07	0	0
ENSMUST00000149995	614	451.123	0	0
ENSMUST00000129779	612	449.123	0	0
ENSMUST00000136230	629	466.123	5.48478	0.619188
ENSMUST00000145273	627	464.123	41.6301	4.71995
ENSMUST00000145659	617	454.123	135.48	15.6987
ENSMUST00000141327	861	698.071	12.5153	0.943423
ENSMUST00000135534	682	519.123	0	0
ENSMUST00000165860	15798	15635.1	1360.5	4.57892
ENSMUST00000028821	1673	1510.07	11.6518	0.406031
ENSMUST00000028820	1025	862.071	2.34822	0.143337
ENSMUST00000137454	2667	2504.07	0	0
ENSMUST00000121357	7334	7171.07	330.16	2.42272
ENSMUST00000119373	3866	3703.07	9.03461	0.128384
ENSMUST00000118159	2781	2618.07	9.8685	0.198351
ENSMUST00000045682	2814	2651.07	89.2475	1.77149
ENSMUST00000155265	865	702.071	10.4179	0.780842
ENSMUST00000150977	412	249.775	0	0
ENSMUST00000137189	437	274.565	0	0
ENSMUST00000153029	487	324.234	0	0
ENSMUST00000148170	342	182.053	6.72515	1.94387
ENSMUST00000129940	316	157.822	0	0
ENSMUST00000149492	565	402.123	0	0
ENSMUST00000165104	3824	3661.07	108.5	1.5595
ENSMUST00000043552	1547	1384.07	9001.77	342.242
ENSMUST00000017188	1504	1341.07	1745.27	68.4816
ENSMUST00000171951	569	406.123	33.1473	4.29491
ENSMUST00000171034	930	767.071	0	0
ENSMUST00000167260	892	729.071	71.9157	5.1906
ENSMUST00000171252	833	670.071	257.18	20.1967
ENSMUST00000168350	578	415.123	130.138	16.4964
ENSMUST00000171985	2191	2028.07	26.6519	0.691526
ENSMUST00000164627	722	559.071	0	0
ENSMUST00000168400	783	620.071	17.9492	1.52323
ENSMUST00000170991	437	274.565	42.3523	8.117
ENSMUST00000166354	536	373.163	0	0
ENSMUST00000167237	457	294.45	0	0
ENSMUST00000167597	663	500.123	0	0
ENSMUST00000170620	972	809.071	0	0
ENSMUST00000076532	1504	1341.07	315.862	12.394
ENSMUST00000167163	1654	1491.07	592.11	20.8962
ENSMUST00000027947	3562	3399.07	127.03	1.96658
ENSMUST00000137608	1585	1422.07	7.14336	0.264329
ENSMUST00000066632	3714	3551.07	857.879	12.7125
ENSMUST00000123384	3261	3098.07	22.3581	0.379758
ENSMUST00000110899	3673	3510.07	0	0
ENSMUST00000135364	668	505.123	96.6043	10.0638
ENSMUST00000144693	3343	3180.07	66.618	1.10235
ENSMUST00000130298	663	500.123	0	0
ENSMUST00000134187	1135	972.071	0	0
ENSMUST00000146048	632	469.123	4.01361	0.450207
ENSMUST00000069760	807	644.071	0	0
ENSMUST00000119053	621	458.123	0	0
ENSMUST00000088896	5831	5668.07	258.24	2.39746
ENSMUST00000032222	2815	2652.07	376.081	7.46207
ENSMUST00000172510	2612	2449.07	0	0
ENSMUST00000173110	2642	2479.07	41.3323	0.877333
ENSMUST00000173548	915	752.071	0	0
ENSMUST00000173140	783	620.071	0	0
ENSMUST00000173117	294	137.788	3	1.14571
ENSMUST00000172909	380	218.469	0	0
ENSMUST00000173031	1024	861.071	33.347	2.03789
ENSMUST00000155272	4158	3995.07	0	0
ENSMUST00000140076	3981	3818.07	305.768	4.21416
ENSMUST00000031158	2057	1894.07	92.3146	2.56471
ENSMUST00000060357	1291	1128.07	0	0
ENSMUST00000174570	1044	881.071	8	0.477796
ENSMUST00000172548	986	823.071	0	0
ENSMUST00000140120	848	685.071	8	0.614495
ENSMUST00000110763	207	65.9962	0	0
ENSMUST00000173616	534	371.163	0	0
ENSMUST00000173425	649	486.123	37.6448	4.07495
ENSMUST00000045467	965	802.071	203.436	13.3468
ENSMUST00000170644	1293	1130.07	116.342	5.41747
ENSMUST00000174029	459	296.45	42.9514	7.62412
ENSMUST00000174399	728	565.071	25.4391	2.36899
ENSMUST00000114303	716	553.071	23.1864	2.20605
ENSMUST00000173894	753	590.071	0	0
ENSMUST00000109823	2361	2198.07	29	0.694257
ENSMUST00000109822	1786	1623.07	0	0
ENSMUST00000102920	2727	2564.07	0	0
ENSMUST00000125434	394	232.04	0	0
ENSMUST00000113682	1480	1317.07	384.239	15.3517
ENSMUST00000170281	741	578.071	36.6882	3.33971
ENSMUST00000170078	1319	1156.07	24.2221	1.10253
ENSMUST00000001331	981	818.071	0	0
ENSMUST00000171244	918	755.071	137.407	9.57599
ENSMUST00000171733	694	531.071	89.8005	8.89795
ENSMUST00000164019	495	332.234	5.3295	0.844124
ENSMUST00000170713	792	629.071	42.9486	3.59264
ENSMUST00000164961	735	572.071	76.1033	7.00031
ENSMUST00000168547	528	365.163	0	0
ENSMUST00000163658	1732	1569.07	0	0
ENSMUST00000176284	446	283.565	0	0
ENSMUST00000176707	665	502.123	0	0
ENSMUST00000138850	1648	1485.07	0	0
ENSMUST00000142435	2831	2668.07	0	0
ENSMUST00000153002	2270	2107.07	0	0
ENSMUST00000138863	2130	1967.07	0	0
ENSMUST00000149423	332	172.682	0	0
ENSMUST00000044749	5082	4919.07	0	0
ENSMUST00000160668	2508	2345.07	17.1179	0.384112
ENSMUST00000047726	2334	2171.07	0	0
ENSMUST00000161888	965	802.071	0	0
ENSMUST00000001507	3931	3768.07	6800.02	94.9631
ENSMUST00000129448	528	365.163	21.9784	3.16719
ENSMUST00000151539	933	770.071	0	0
ENSMUST00000045301	744	581.071	2.02117	0.183037
ENSMUST00000069536	3042	2879.07	1215.47	22.2154
ENSMUST00000114053	1888	1725.07	500.633	15.2713
ENSMUST00000141743	518	355.199	3.86601	0.572737
ENSMUST00000149446	463	300.45	34.0338	5.96076
ENSMUST00000182651	713	550.071	0	0
ENSMUST00000185713	923	760.071	0	0
ENSMUST00000177834	498	335.234	0	0
ENSMUST00000114175	1575	1412.07	19.9266	0.742576
ENSMUST00000149121	540	377.163	0	0
ENSMUST00000139063	787	624.071	0	0
ENSMUST00000078615	1899	1736.07	0	0
ENSMUST00000142208	1108	945.071	7.58253	0.422195
ENSMUST00000097348	1732	1569.07	8.49086	0.284756
ENSMUST00000142317	582	419.123	0	0
ENSMUST00000131998	719	556.071	0	0
ENSMUST00000135217	228	81.5318	0	0
ENSMUST00000177986	1955	1792.07	0	0
ENSMUST00000178058	609	446.123	0	0
ENSMUST00000151689	4531	4368.07	2893.92	34.8627
ENSMUST00000139421	1059	896.071	46.5543	2.73389
ENSMUST00000113566	1608	1445.07	4.85272	0.176709
ENSMUST00000033583	4115	3952.07	492.887	6.56276
ENSMUST00000051395	3824	3661.07	315.684	4.53741
ENSMUST00000060271	2357	2194.07	0	0
ENSMUST00000123655	851	688.071	0	0
ENSMUST00000127843	1076	913.071	0	0
ENSMUST00000074416	909	746.071	4	0.282126
ENSMUST00000156176	562	399.123	0	0
ENSMUST00000155547	150	30.6235	0	0
ENSMUST00000027067	1457	1294.07	15.0387	0.611528
ENSMUST00000121676	894	731.071	0	0
ENSMUST00000124990	742	579.071	7.9617	0.723499
ENSMUST00000190711	2792	2629.07	5.00006	0.100077
ENSMUST00000018896	1407	1244.07	0.00750923	0.000317625
ENSMUST00000108648	1503	1340.07	21.8443	0.857775
ENSMUST00000108041	1953	1790.07	0	0
ENSMUST00000098132	2009	1846.07	1322.02	37.6838
ENSMUST00000108040	1837	1674.07	85.9564	2.70189
ENSMUST00000146608	756	593.071	5.57808	0.494928
ENSMUST00000140894	325	166.164	296.17	93.7926
ENSMUST00000108042	1768	1605.07	5767.35	189.08
ENSMUST00000145445	2605	2442.07	186.094	4.00994
ENSMUST00000155538	848	685.071	23.7638	1.82534
ENSMUST00000152748	438	275.565	26.8473	5.12672
ENSMUST00000142059	523	360.163	35.892	5.244
ENSMUST00000071642	17970	17807.1	823.944	2.43483
ENSMUST00000151626	1508	1345.07	4.38497	0.171548
ENSMUST00000150934	1875	1712.07	0	0
ENSMUST00000133403	679	516.123	0	0
ENSMUST00000136608	431	268.593	0	0
ENSMUST00000125323	546	383.163	0	0
ENSMUST00000149941	943	780.071	0	0
ENSMUST00000124361	597	434.123	0	0
ENSMUST00000124657	396	234.04	0	0
ENSMUST00000138577	2265	2102.07	2.05563	0.051459
ENSMUST00000178134	17959	17796.1	0	0
ENSMUST00000190196	4890	4727.07	46.409	0.516624
ENSMUST00000186951	510	347.234	3.59096	0.544192
ENSMUST00000097619	3021	2858.07	0	0
ENSMUST00000022121	1541	1378.07	355.819	13.5869
ENSMUST00000070886	929	766.071	19.3612	1.32992
ENSMUST00000178637	3421	3258.07	74.214	1.19864
ENSMUST00000178084	931	768.071	36.6063	2.50794
ENSMUST00000179368	349	188.718	0	0
ENSMUST00000053543	2350	2187.07	6	0.144362
ENSMUST00000146669	641	478.123	0	0
ENSMUST00000183819	1552	1389.07	9.89761	0.374947
ENSMUST00000183996	552	389.163	0	0
ENSMUST00000183931	599	436.123	0	0
ENSMUST00000184543	667	504.123	0	0
ENSMUST00000110945	1045	882.071	0	0
ENSMUST00000183656	593	430.123	0	0
ENSMUST00000183469	1154	991.071	4.10239	0.217819
ENSMUST00000027908	1303	1140.07	0	0
ENSMUST00000160534	1822	1659.07	10.6654	0.338278
ENSMUST00000179613	686	523.071	44.8913	4.51612
ENSMUST00000033776	2804	2641.07	565.187	11.261
ENSMUST00000131155	839	676.071	11.9199	0.927776
ENSMUST00000132000	462	299.45	0	0
ENSMUST00000135389	898	735.071	12.1852	0.872301
ENSMUST00000131867	541	378.163	21.7783	3.03046
ENSMUST00000140609	754	591.071	0	0
ENSMUST00000145222	592	429.123	4.07313	0.49947
ENSMUST00000151327	963	800.071	53.7196	3.5332
ENSMUST00000153844	657	494.123	76.3139	8.12704
ENSMUST00000154936	668	505.123	0	0
ENSMUST00000154422	551	388.163	76.4773	10.3677
ENSMUST00000137286	610	447.123	1.88438	0.221771
ENSMUST00000093059	1148	985.071	0	0
ENSMUST00000126242	666	503.123	0	0
ENSMUST00000086370	812	649.071	50	4.05361
ENSMUST00000127683	445	282.565	0	0
ENSMUST00000173128	1611	1448.07	4	0.145356
ENSMUST00000020243	2481	2318.07	10	0.227006
ENSMUST00000171503	1074	911.071	0	0
ENSMUST00000089338	1032	869.071	0	0
ENSMUST00000169113	613	450.123	0	0
ENSMUST00000029271	3694	3531.07	6	0.0894146
ENSMUST00000129322	273	119.066	0	0
ENSMUST00000123220	361	200.248	0	0
ENSMUST00000133542	303	145.954	0	0
ENSMUST00000146475	2811	2648.07	0	0
ENSMUST00000061852	7075	6912.07	82.0387	0.62456
ENSMUST00000115066	3828	3665.07	0	0
ENSMUST00000102988	2469	2306.07	112.478	2.56661
ENSMUST00000131433	2143	1980.07	11.3292	0.301079
ENSMUST00000132565	655	492.123	0	0
ENSMUST00000146027	650	487.123	0	0
ENSMUST00000152468	523	360.163	0	0
ENSMUST00000129657	679	516.123	7.76236	0.791415
ENSMUST00000100463	3705	3542.07	38.8667	0.57741
ENSMUST00000103120	2357	2194.07	691.545	16.5857
ENSMUST00000148034	322	163.348	0	0
ENSMUST00000150414	2904	2741.07	0	0
ENSMUST00000147403	1618	1455.07	11.4992	0.415859
ENSMUST00000193597	3171	3008.07	0	0
ENSMUST00000192508	709	546.071	0	0
ENSMUST00000193085	712	549.071	0	0
ENSMUST00000029635	3251	3088.07	52	0.886094
ENSMUST00000182889	1196	1033.07	0	0
ENSMUST00000170672	3421	3258.07	6	0.0969069
ENSMUST00000023138	4326	4163.07	0	0
ENSMUST00000182154	558	395.163	0	0
ENSMUST00000058737	945	782.071	0	0
ENSMUST00000113278	2085	1922.07	588.316	16.1066
ENSMUST00000113277	2063	1900.07	629.832	17.4429
ENSMUST00000195721	421	258.698	4.32953	0.880667
ENSMUST00000156578	359	198.329	255.935	67.9059
ENSMUST00000068271	2034	1871.07	3625.02	101.949
ENSMUST00000135392	752	589.071	167.572	14.9691
ENSMUST00000062555	945	782.071	0	0
ENSMUST00000153500	918	755.071	249.368	17.3787
ENSMUST00000150058	344	183.887	0	0
ENSMUST00000153515	747	584.071	19.6067	1.76645
ENSMUST00000005651	2636	2473.07	3963.18	84.3278
ENSMUST00000122113	2606	2443.07	0	0
ENSMUST00000147515	918	755.071	51.2146	3.56919
ENSMUST00000127096	505	342.234	36.3224	5.58489
ENSMUST00000149684	673	510.123	299.308	30.875
ENSMUST00000132084	674	511.123	36.9999	3.80924
ENSMUST00000030014	3010	2847.07	1624.99	30.0343
ENSMUST00000131187	474	311.297	0	0
ENSMUST00000133286	781	618.071	0	0
ENSMUST00000009550	3548	3385.07	1209.3	18.7988
ENSMUST00000148133	2246	2083.07	17.4518	0.44086
ENSMUST00000115699	2906	2743.07	0	0
ENSMUST00000122873	3015	2852.07	6.84596	0.12631
ENSMUST00000115700	571	408.123	85.5597	11.0317
ENSMUST00000157013	803	640.071	0	0
ENSMUST00000090192	2609	2446.07	4980.94	107.153
ENSMUST00000042163	5447	5284.07	600.132	5.97643
ENSMUST00000173895	2556	2393.07	291.388	6.40737
ENSMUST00000131598	4143	3980.07	14.7541	0.195068
ENSMUST00000151458	2806	2643.07	95.8628	1.90856
ENSMUST00000172908	757	594.071	43.5291	3.85572
ENSMUST00000174322	452	289.45	0	0
ENSMUST00000140442	439	276.565	10.1671	1.93448
ENSMUST00000066646	2801	2638.07	220.396	4.39623
ENSMUST00000134167	644	481.123	0	0
ENSMUST00000113369	2013	1850.07	161.437	4.59176
ENSMUST00000114671	5063	4900.07	152.024	1.63257
ENSMUST00000114680	3543	3380.07	143.879	2.23994
ENSMUST00000114669	3865	3702.07	250.88	3.56602
ENSMUST00000154041	825	662.071	10.579	0.840819
ENSMUST00000150422	611	448.123	0	0
ENSMUST00000153279	651	488.123	11.8042	1.27254
ENSMUST00000148229	500	337.234	10.1901	1.59006
ENSMUST00000149786	509	346.234	4.80178	0.729788
ENSMUST00000133649	637	474.123	2.38694	0.26492
ENSMUST00000155352	245	95.3959	13.5396	7.4686
ENSMUST00000028076	4917	4754.07	506.195	5.60294
ENSMUST00000033100	1493	1330.07	0	0
ENSMUST00000130327	2330	2167.07	0	0
ENSMUST00000036370	3076	2913.07	7.27147	0.131351
ENSMUST00000110832	4326	4163.07	0	0
ENSMUST00000044002	2039	1876.07	3	0.0841464
ENSMUST00000132677	627	464.123	0	0
ENSMUST00000146780	376	214.621	0	0
ENSMUST00000147328	355	194.467	0	0
ENSMUST00000139205	1408	1245.07	0	0
ENSMUST00000033554	3170	3007.07	0	0
ENSMUST00000130276	1655	1492.07	0	0
ENSMUST00000137479	2964	2801.07	8	0.15029
ENSMUST00000007449	1281	1118.07	0	0
ENSMUST00000021324	4246	4083.07	665.858	8.5814
ENSMUST00000146163	734	571.071	5.71947	0.527022
ENSMUST00000152300	2961	2798.07	1.42272	0.0267562
ENSMUST00000152677	722	559.071	0	0
ENSMUST00000052843	2826	2663.07	0	0
ENSMUST00000125294	2003	1840.07	0	0
ENSMUST00000140948	3249	3086.07	3	0.0511539
ENSMUST00000118098	2072	1909.07	1	0.027564
ENSMUST00000183059	749	586.071	15.8497	1.4231
ENSMUST00000171802	2553	2390.07	0	0
ENSMUST00000193143	3934	3771.07	10.8063	0.150791
ENSMUST00000085678	3706	3543.07	940.17	13.9634
ENSMUST00000192200	908	745.071	2.99003	0.211174
ENSMUST00000195745	495	332.234	0	0
ENSMUST00000195658	725	562.071	37.882	3.54655
ENSMUST00000195488	1221	1058.07	0	0
ENSMUST00000192458	590	427.123	1.95458	0.240804
ENSMUST00000193590	688	525.071	0	0
ENSMUST00000195787	1967	1804.07	3.15831	0.0921223
ENSMUST00000193273	2207	2044.07	9.70838	0.249928
ENSMUST00000000128	3320	3157.07	0	0
ENSMUST00000108783	3318	3155.07	530	8.83956
ENSMUST00000182839	744	581.071	0	0
ENSMUST00000014022	3929	3766.07	889.852	12.4335
ENSMUST00000124757	1297	1134.07	0	0
ENSMUST00000110579	2479	2316.07	0	0
ENSMUST00000124867	675	512.123	0	0
ENSMUST00000110575	966	803.071	6.24133	0.408966
ENSMUST00000153528	1026	863.071	0	0
ENSMUST00000110573	561	398.123	8.08768	1.06898
ENSMUST00000140819	741	578.071	57.577	5.24121
ENSMUST00000131138	658	495.123	15.2417	1.61988
ENSMUST00000154090	771	608.071	288.826	24.9945
ENSMUST00000002099	3411	3248.07	179.674	2.91088
ENSMUST00000128150	531	368.163	53.8896	7.70244
ENSMUST00000143654	590	427.123	56.9219	7.01278
ENSMUST00000124534	564	401.123	42.1374	5.52783
ENSMUST00000125877	674	511.123	0	0
ENSMUST00000147559	229	82.3369	20.3745	13.0213
ENSMUST00000151905	310	152.281	10.0966	3.48893
ENSMUST00000118186	1317	1154.07	1166.15	53.1725
ENSMUST00000133167	805	642.071	7.57086	0.620477
ENSMUST00000142586	754	591.071	20.8074	1.85243
ENSMUST00000149020	785	622.071	1.55796	0.131789
ENSMUST00000066437	2241	2078.07	0	0
ENSMUST00000118785	1447	1284.07	0	0
ENSMUST00000173826	575	412.123	0	0
ENSMUST00000020831	2557	2394.07	1713.95	37.6725
ENSMUST00000108850	1765	1602.07	0.0518368	0.00170263
ENSMUST00000130596	759	596.071	0	0
ENSMUST00000129596	660	497.123	0	0
ENSMUST00000056435	981	818.071	0	0
ENSMUST00000157027	670	507.123	15.6389	1.62277
ENSMUST00000072841	1454	1291.07	123.857	5.04817
ENSMUST00000108548	1564	1401.07	213.759	8.0284
ENSMUST00000126241	363	202.228	0	0
ENSMUST00000134087	427	264.646	3.24543	0.645315
ENSMUST00000179738	498	335.234	3.49929	0.549283
ENSMUST00000179055	568	405.123	0	0
ENSMUST00000170716	1461	1298.07	1.30244e-07	5.27986e-09
ENSMUST00000095004	2995	2832.07	0	0
ENSMUST00000096003	822	659.071	0	0
